bias,jx,jx_over_bias,a1,a1_over_bias,a0,integrated_jx,integrated_jx_over_bias,left_avg_a0,right_avg_a0,measured_avg_drop,integrated_jx_over_measured_avg_drop
0.010000000000000002,0.00819733147046536,0.8197331470465358,0.008197358513123074,0.8197358513123072,-4.754169931018622e-6,0.0028348529660753756,0.2834852966075375,0.0003987076488529745,-0.0004005063044511399,0.0007992139533041144,3.54705139262836
0.021544346900318832,0.017790606081247544,0.8257667852992222,0.01779088658270799,0.8257798050236883,-2.330819609777985e-5,0.006110652531105169,0.28363136554465423,0.0008444311436769179,-0.0008537946822335594,0.0016982258259104774,3.5982567441106
0.046415888336127795,0.0385150624708569,0.8297818667595921,0.03851796105555328,0.8298443148738109,-0.00011456671787323552,0.013169111551334645,0.2837199076309495,0.0017901795234577485,-0.001836837646865685,0.0036270171703234335,3.63083794008075
0.1,0.08311769547286851,0.8311769547286851,0.08314707347746603,0.8314707347746603,-0.0005434194165860168,0.02837192408306272,0.28371924083062716,0.003786703292442414,-0.004009029638964286,0.0077957329314067,3.6394171443150185
0.2154434690031884,0.17911391274707703,0.8313731373515262,0.1794099133790994,0.8327470505798635,-0.0025259314866927975,0.06109451399755802,0.2835756139660649,0.007916221286538348,-0.008967516427443761,0.01688373771398211,3.618541997780691
0.4641588833612779,0.38439830812862674,0.8281610498218784,0.38747171077266784,0.8347824950946363,-0.012157427251849042,0.13129158996278859,0.2828591559252736,0.01628991363081183,-0.021403719073970727,0.037693632704782556,3.4831238207011643
1.0,0.7971998814179221,0.7971998814179221,0.8328929886788902,0.8328929886788902,-0.06409661867615637,0.2792757272646104,0.2792757272646104,0.03484429402433789,-0.0686392462205871,0.103483540244925,2.6987453908478605
