bias,jx,jx_over_bias,a1,a1_over_bias,a0,integrated_jx,integrated_jx_over_bias,left_avg_a0,right_avg_a0,measured_avg_drop,integrated_jx_over_measured_avg_drop
0.010000000000000002,0.0040410192626063384,0.4041019262606338,0.004041019011303495,0.40410190113034944,6.527192591815002e-6,0.0017799637286209308,0.17799637286209305,0.002746940378723024,-0.0027341700997183483,0.005481110478441372,0.324745092371699
0.021544346900318832,0.00868092641600621,0.4029329111794864,0.00868092234054454,0.40293272201331254,3.106876247444814e-5,0.0038268699167705988,0.1776275667337108,0.005943702019213103,-0.005882877089696603,0.011826579108909706,0.3235821518233939
0.046415888336127795,0.018662792431414554,0.40207767427103996,0.018662736665679743,0.40207647283470405,0.00014766526370318088,0.008233294006404573,0.17738094220629602,0.01288835455335627,-0.01260148123621559,0.02548983578957186,0.3230030226311969
0.1,0.040173374165115946,0.40173374165115944,0.040172732777280354,0.4017273277728035,0.0006988984339976143,0.017726288984518144,0.17726288984518143,0.028164255229785377,-0.026802118061452374,0.054966373291237755,0.32249333407164976
0.2154434690031884,0.08653309240468336,0.401651035443561,0.08652581429535809,0.40161725345258703,0.003303865995913764,0.038178354662996905,0.17720822468947478,0.062434657691234345,-0.05599966230087562,0.11843431999210996,0.3223588792973213
0.4641588833612779,0.18609082421647882,0.40092052718860727,0.18600757644669796,0.4007411753055236,0.015688063338788066,0.08210110016230389,0.17688145827944982,0.14272152296291168,-0.11219956067555323,0.2549210836384649,0.32206476996913136
1.0,0.39727215884358924,0.39727215884358924,0.39624533594531264,0.39624533594531264,0.07496512410754057,0.1752617956008706,0.1752617956008706,0.346256088876404,-0.20073967497195894,0.5469957638483629,0.32040795776520187
