bias,jx,jx_over_bias,a1,a1_over_bias,a0,integrated_jx,integrated_jx_over_bias,left_avg_a0,right_avg_a0,measured_avg_drop,integrated_jx_over_measured_avg_drop
0.010000000000000002,0.0037861881938244637,0.3786188193824463,0.003786188658190215,0.37861886581902143,7.665518613647151e-6,0.0017153284322774804,0.171532843227748,0.002997654526839769,-0.0029840571462046977,0.005981711673044466,0.28676213867132827
0.021544346900318832,0.00814793375159049,0.3781935831839911,0.008147936523243887,0.37819371183274564,3.730105093471221e-5,0.003694266973484707,0.17147268332511098,0.006475033315808318,-0.006409283148888822,0.01288431646469714,0.28672587976296227
0.046415888336127795,0.017582953307116463,0.37881324558062535,0.017582970634883833,0.3788136188960566,0.00017662975042592434,0.007958972291497323,0.17147086001804385,0.014031724150626637,-0.013720104702778532,0.02775182885340517,0.28679091145810204
0.1,0.03785192339753088,0.3785192339753088,0.03785199055947585,0.37851990559475845,0.000838721498328626,0.017144556196989628,0.17144556196989627,0.03062740341283942,-0.02914845013108195,0.05977585354392137,0.28681407592770486
0.2154434690031884,0.08156018015357272,0.3785688214682697,0.0815603772498678,0.37856973630823204,0.0039357275126376285,0.03692193723906011,0.17137645160417322,0.06781699053356983,-0.060881318639123105,0.12869830917269293,0.28688750828510623
0.4641588833612779,0.17533700719434825,0.3777521307458738,0.17533634826895728,0.37775071113415337,0.018437315880066533,0.07940072627244352,0.17106367909507827,0.15446400688473588,-0.12198058211817728,0.27644458900291313,0.2872211265151831
1.0,0.374433668518661,0.374433668518661,0.374593025402035,0.374593025402035,0.08628424758915985,0.16954978931217943,0.16954978931217943,0.3701250335241603,-0.2172036944504144,0.5873287279745747,0.2886795439018934
